3.9295	-0.024135
3.9296	-0.0241358
3.9308	-0.0241452
3.9312	-0.0241483
3.9321	-0.0241554
3.9328	-0.0241608
3.9334	-0.0241655
3.9344	-0.0241733
3.9347	-0.0241757
3.9373	-0.0241959
3.9376	-0.0241982
3.9386	-0.024206
3.9392	-0.0242107
3.9399	-0.0242161
3.9408	-0.024223
3.9412	-0.0242261
3.9424	-0.0242354
3.9425	-0.0242361
3.9438	-0.0242462
3.9451	-0.0242561
3.9456	-0.02426
3.9464	-0.0242661
3.9472	-0.0242722
3.9477	-0.0242761
3.9488	-0.0242845
3.9503	-0.0242959
3.9504	-0.0242967
3.9516	-0.0243058
3.9529	-0.0243156
3.9536	-0.0243209
3.9542	-0.0243255
3.9552	-0.024333
3.9555	-0.0243353
3.9568	-0.0243451
3.9581	-0.0243549
3.9584	-0.0243571
3.9594	-0.0243646
3.9607	-0.0243744
3.9616	-0.0243811
3.9632	-0.024393
3.9633	-0.0243938
3.9646	-0.0244034
3.9648	-0.0244049
3.9659	-0.0244131
3.9664	-0.0244168
3.9672	-0.0244227
3.9685	-0.0244323
3.9696	-0.0244404
3.9698	-0.0244418
3.9711	-0.0244514
3.9712	-0.0244521
3.9724	-0.0244609
3.9728	-0.0244638
3.9737	-0.0244704
3.9744	-0.0244755
3.9763	-0.0244894
3.9776	-0.0244988
3.9789	-0.0245082
3.9792	-0.0245104
3.9802	-0.0245176
3.9808	-0.0245219
3.9815	-0.0245269
3.9824	-0.0245334
3.9828	-0.0245363
3.9841	-0.0245456
3.9854	-0.0245549
3.9856	-0.0245563
3.9867	-0.0245641
3.9872	-0.0245677
3.9888	-0.024579
3.9893	-0.0245826
3.9904	-0.0245903
3.9906	-0.0245917
3.9919	-0.0246009
3.9932	-0.02461
3.9936	-0.0246128
3.9945	-0.0246191
3.9952	-0.024624
3.9958	-0.0246282
3.9968	-0.0246352
3.9971	-0.0246372
3.9984	-0.0246463
3.9997	-0.0246553
4.0016	-0.0246684
4.0023	-0.0246732
4.0032	-0.0246793
4.0036	-0.0246821
4.0048	-0.0246903
4.0049	-0.024691
4.0062	-0.0246998
4.0064	-0.0247012
4.0075	-0.0247087
4.0088	-0.0247175
4.0096	-0.0247229
4.0101	-0.0247262
4.0112	-0.0247336
4.0114	-0.024735
4.0127	-0.0247437
4.0128	-0.0247444
4.0144	-0.024755
4.0153	-0.024761
4.0166	-0.0247697
4.0176	-0.0247763
4.0179	-0.0247783
4.0192	-0.0247868
4.0205	-0.0247954
